iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
0,2.1464673803780454,2.2222117381301034,0.07574435775205801,1.9651134177470806,2.0408577754991373,0.07574435775205668,1.3322676295501878e-15,2.6205285330648467,1.993424942057803
1,2.2222117381301034,2.2990029994912504,0.076791261361147,1.4556871550288308,1.5324784163899756,0.07679126136114478,2.220446049250313e-15,1.8040121499050343,1.4630390341986248
2,2.2990029994912504,2.377976110915283,0.07897311142403263,0.9160065670080542,0.9949796784320853,0.07897311142403118,1.4432899320127035e-15,1.135183300260164,0.9191048217853272
3,2.377976110915283,2.460373194204709,0.08239708328942585,0.3446193288663424,0.4270164121557668,0.08239708328942441,1.4432899320127035e-15,0.5822774314869319,0.35320116468970597
4,2.460373194204709,2.547225142572122,0.08685194836741328,0.10595607502951321,0.19280802339692768,0.08685194836741447,1.1934897514720433e-15,0.34548899826265256,0.13137047670458962
5,2.547225142572122,2.639293380316209,0.0920682377440869,-0.17100360735873643,-0.07893536961465629,0.09206823774408014,6.7584826624056404e-15,0.36250163685223535,0.19485448897232838
6,2.639293380316209,2.73747620560688,0.0981828252906709,-0.2626077232399471,-0.16442489794929419,0.09818282529065289,1.8013368574543165e-14,0.4761820566990358,0.27807054915320595
7,2.73747620560688,2.842190592114762,0.10471438650788212,-0.8990299793286898,-0.794315592820788,0.10471438650790177,1.965094753586527e-14,1.0731547383025575,0.9031010914767771
8,2.842190592114762,2.9535658979520667,0.1113753058373046,0.15281178293092612,0.2641870887682339,0.11137530583730776,3.164135620181696e-15,0.369388431369571,0.1763085105944703
9,2.9535658979520667,3.071959041278087,0.11839314332602013,0.16622444481705312,0.28461758814308485,0.11839314332603174,1.1601830607332886e-14,0.3539994646072002,0.18288608920686628
10,3.071959041278087,3.1980030004917013,0.12604395921361444,0.6618874075219261,0.7879313667355378,0.12604395921361167,2.7755575615628914e-15,0.881362926362177,0.6666554044108962
11,3.1980030004917013,3.3324323485418788,0.13442934805017748,0.40358041869982353,0.5380097667500028,0.13442934805017925,1.7763568394002505e-15,0.5180943510182305,0.4075769837010665
12,3.3324323485418788,3.475433016668477,0.14300066812659828,1.0241197611018649,1.1671204292284585,0.14300066812659362,4.6629367034256575e-15,1.1938645633691887,1.0264759098521694
13,3.475433016668477,3.6275886594082722,0.1521556427397952,1.6540833846735143,1.8062390274133076,0.1521556427397932,1.9984014443252818e-15,1.8066893430046944,1.6556606327238828
14,3.6275886594082722,3.7897769143137117,0.16218825490543942,0.12254399794596527,0.2847322528514005,0.16218825490543526,4.163336342344337e-15,0.3202405937507029,0.1431760788573794
15,3.7897769143137117,3.962523783523756,0.17274686921004445,1.2127107125970502,1.3854575818070873,0.17274686921003712,7.327471962526033e-15,1.3735019333219194,1.214930812061445
16,3.962523783523756,4.146048818586084,0.18352503506232765,2.0004639653155385,2.1839890003778564,0.18352503506231788,9.769962616701378e-15,2.1790272017591317,2.001502418284768
17,4.146048818586084,4.34088471268065,0.1948358940945658,1.2529182628371442,1.4477541569317227,0.19483589409457847,1.2656542480726785e-14,1.3579557099508248,1.2546874808334703
18,4.34088471268065,4.547506964667218,0.2066222519865688,0.9111331674898384,1.1177554194764145,0.20662225198657613,7.327471962526033e-15,1.0542763737136838,0.9133999237552596
19,4.547506964667218,4.766539633598824,0.21903266893160556,0.19241633908309286,0.4114490080147136,0.21903266893162077,1.5210055437364645e-14,0.4011697247684127,0.2048761957925595
20,4.766539633598824,4.998277680365258,0.23173804676643428,0.2558810267119602,0.48761907347839417,0.23173804676643395,3.3306690738754696e-16,0.36742855459226487,0.26566962166196734
21,4.998277680365258,5.242640764112163,0.2443630837469044,0.5279807535688219,0.7723438373157161,0.2443630837468942,1.021405182655144e-14,0.6925126961114838,0.5326749528713096
22,5.242640764112163,5.5013677819486375,0.2587270178364749,-0.2183151239207506,0.04041189391573555,0.2587270178364861,1.1213252548714081e-14,0.359533925198968,0.22720545002414902
23,5.5013677819486375,5.7747080946679255,0.27334031271928794,0.8630586831684823,1.136398995887776,0.2733403127192937,5.773159728050814e-15,1.1460694318686144,0.8684192711179596
24,5.7747080946679255,6.062997354226386,0.28828925955846074,0.21523787326766453,0.5035271328261341,0.2882892595584696,8.881784197001252e-15,0.35505108577525046,0.2235825787545021
25,6.062997354226386,6.36630874984826,0.3033113956218738,0.30914419706371987,0.6124555926856107,0.3033113956218908,1.6986412276764895e-14,0.4404940011428815,0.3151106645087607
26,6.36630874984826,6.6841908485687895,0.3178820987205295,-0.41504448539649097,-0.09716238667595517,0.3178820987205358,6.2727600891321345e-15,0.591479691752137,0.422810577389868
27,6.6841908485687895,7.0189233934098345,0.334732544841045,-0.46632095267403884,-0.1315884078329999,0.3347325448410389,6.050715484207103e-15,0.6089796633137956,0.47154643664160156
28,7.0189233934098345,7.370217340820339,0.3512939474105048,0.26571115009127677,0.6170050975017568,0.35129394741048003,2.475797344914099e-14,0.3907559111106851,0.27170273591964655
29,7.370217340820339,7.737861346124053,0.36764400530371333,0.4250651773147851,0.792709182618492,0.3676440053037069,6.439293542825908e-15,0.6479111528613144,0.4340074183807543
30,7.737861346124053,8.12331785807622,0.38545651195216735,-1.3681220005766157,-0.9826654886244126,0.3854565119522031,3.574918139293004e-14,1.750876708564264,1.3723089687958974
31,8.12331785807622,8.525244485327367,0.4019266272511466,-0.8197929655550666,-0.4178663383039141,0.4019266272511525,5.9396931817445875e-15,1.0140815761597946,0.8230343910328844
32,8.525244485327367,8.943715902409355,0.41847141708198876,-0.554157991221782,-0.1356865741397982,0.41847141708198377,4.9960036108132044e-15,0.6763187806326876,0.5575599529655703
33,8.943715902409355,9.379164604942996,0.4354487025336411,0.03686842545012681,0.4723171279837969,0.4354487025336701,2.8976820942716586e-14,0.31695534574204487,0.08297340816538516
34,9.379164604942996,9.828878342258744,0.44971373731574715,0.04060655693312398,0.49032029424885315,0.44971373731572917,1.7985612998927536e-14,0.1823955800457817,0.07085868959080546
