iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
36,15.102797699565631,15.468545256542898,0.3657475569772668,0.4693128293702422,0.8350603863474962,0.36574755697725403,1.27675647831893e-14,0.63216335524816,0.47409381997993866
37,15.468545256542898,15.844493503503198,0.3759482469603004,0.5386823996779686,0.9146306466383362,0.37594824696036755,6.716849298982197e-14,0.7222762987610487,0.5454561504335472
38,15.844493503503198,16.232265757636902,0.3877722541337043,0.5834519218724914,0.9712241760061435,0.38777225413365213,5.218048215738236e-14,0.8181339765025513,0.5888401205065827
39,16.232265757636902,16.62615874113193,0.39389298349502866,0.7565873733328559,1.1504803568279227,0.39389298349506685,3.8191672047105385e-14,0.9374496971264428,0.7602365414720386
40,16.62615874113193,17.02732851099315,0.40116976986121955,1.178860124961048,1.580029894822224,0.40116976986117603,4.3520742565306136e-14,1.3904597472960738,1.1824755424108218
41,17.02732851099315,17.43472980068337,0.4074012896902204,0.32420771312060737,0.7316090028108287,0.4074012896902214,9.992007221626409e-16,0.5467341981772513,0.33957298267798136
42,17.43472980068337,17.847027964239636,0.41229816355626525,-0.9256133575617156,-0.5133151940054594,0.41229816355625615,9.103828801926284e-15,1.08780020230245,0.9307155414988136
43,17.847027964239636,18.26584101126518,0.41881304702554445,-0.05675160204835805,0.3620614449771314,0.41881304702548944,5.5011550870176507e-14,0.19098965778549726,0.09351796768688174
44,18.26584101126518,18.686606192344545,0.4207651810793642,-0.1627675254550951,0.2579976556241928,0.4207651810792879,7.632783294297951e-14,0.33240992823246174,0.18169400138962685
45,18.686606192344545,19.108473769037122,0.421867576692577,0.18078591799151766,0.602653494684098,0.42186757669258035,3.3306690738754696e-15,0.3375917947604705,0.19578463775860175
46,19.108473769037122,19.533845429084558,0.42537166004743554,-0.04825873056233476,0.3771129294851977,0.42537166004753246,9.692247004977617e-14,0.24232341941461044,0.08803202404270967
47,19.533845429084558,19.96382104369406,0.4299756146095035,0.9184069081762019,1.3483825227855784,0.4299756146093765,1.270095140171179e-13,1.1496159609365222,0.9230510970040778
48,19.96382104369406,20.396088760243657,0.43226771654959606,0.6029953858495176,1.0352631023992334,0.43226771654971574,1.1968204205459188e-13,0.7964453130508389,0.6073881652984597
49,20.396088760243657,20.829863176773493,0.43377441652983606,0.8923294356930285,1.3261038522229232,0.4337744165298947,5.861977570020827e-14,1.0350343220705547,0.8955395799722858
50,20.829863176773493,21.264802987481808,0.43493981070831467,0.9643903235897469,1.3993301342980433,0.43493981070829646,1.8207657603852567e-14,1.1829890853460192,0.967494346656528
51,21.264802987481808,21.69688820146148,0.43208521397967203,0.5059487175004236,0.9380339314800137,0.4320852139795901,8.193445921733655e-14,0.7023048038377908,0.5121049806263747
52,21.69688820146148,22.13141964247131,0.4345314410098311,0.49506902001921915,0.9296004610289669,0.4345314410097477,8.337774914934926e-14,0.6650142303235924,0.5003827736428703
53,22.13141964247131,22.568736334086076,0.4373166916147646,0.03279708197021236,0.47011377358488715,0.4373166916146748,8.981704269217516e-14,0.27347127643992053,0.08856992710916788
54,22.568736334086076,23.010403616853466,0.44166728276739065,-0.032257776021346274,0.4094095067461223,0.4416672827674686,7.793765632868599e-14,0.2124628135763338,0.08192097032608657
55,23.010403616853466,23.45867983338138,0.4482762165279155,0.35309247536252997,0.8013686918904195,0.4482762165278895,2.5979218776228663e-14,0.5726848572681433,0.3613921670064829
56,23.45867983338138,23.911369679651884,0.452689846270502,0.10077635285159658,0.5534661991222174,0.4526898462706208,1.1879386363489175e-13,0.35236187907084826,0.12648414007231945
57,23.911369679651884,24.369450160178125,0.45808048052624173,1.144860146723417,1.6029406272496876,0.4580804805262706,2.886579864025407e-14,1.3624919728302771,1.1488600849058226
58,24.369450160178125,24.828960392644728,0.4595102324666023,1.011861749800623,1.4713719822671874,0.4595102324665643,3.7969627442180354e-14,1.2772301493709008,1.015120185801613
59,24.828960392644728,25.292353739787725,0.46339334714299696,1.0905528404024487,1.5539461875454705,0.4633933471430218,2.4868995751603507e-14,1.2923523287977865,1.0940595770397028
60,25.292353739787725,25.757122475461586,0.4647687356738608,0.4893207455174,0.9540894811912405,0.46476873567384047,2.0317081350640365e-14,0.7712891412667418,0.49631878588820033
61,25.757122475461586,26.22900456742832,0.4718820919667337,-0.07921324317015888,0.39266884879653846,0.47188209196669734,3.6359804056473877e-14,0.1986751387873582,0.11065685947784333
62,26.22900456742832,26.706707333608193,0.47770276617987406,1.0090521033246205,1.486754869504541,0.47770276617992047,4.6407322429331543e-14,1.1831902661388334,1.012406811060165
63,26.706707333608193,27.184082315635614,0.47737498202742046,0.6152362575965356,1.0926112396240384,0.47737498202750284,8.237854842718662e-14,0.9208021355424165,0.6213580137961121
64,27.184082315635614,27.663341404193503,0.4792590885578889,0.8074360949515622,1.2866951835093559,0.47925908855779364,9.525713551283843e-14,1.0654859796953673,0.8106048650666525
65,27.663341404193503,28.14612918003246,0.4827877758389576,1.141464711421591,1.6242524872605857,0.4827877758389947,3.708144902248023e-14,1.377682831866668,1.1446324214747294
66,28.14612918003246,28.63232325194842,0.48619407191596054,1.0894667397324724,1.5756608116484123,0.4861940719159399,2.0650148258027912e-14,1.3569534001088712,1.092422751655983
67,28.63232325194842,29.117589550465887,0.48526629851746605,0.5218648183203385,1.0071311168378085,0.48526629851747005,3.9968028886505635e-15,0.8490490980280363,0.5323733890102688
68,29.117589550465887,29.59872020608078,0.4811306556148942,0.49311913773471616,0.9742497933496105,0.4811306556148943,1.1102230246251565e-16,0.790478331869032,0.4996434361414077
69,29.59872020608078,30.06730930661844,0.4685891005376597,-0.10584597462524314,0.3627431259123761,0.46858910053761926,4.04121180963557e-14,0.26979491899836816,0.1355370500677431
70,30.06730930661844,30.526607694463117,0.4592983878446759,0.22355692243264969,0.6828553102772031,0.45929838784455346,1.2245759961615477e-13,0.5029916538378068,0.23865345127975823
71,30.526607694463117,30.975481761567455,0.4488740671043381,0.4138617537778444,0.8627358208821029,0.4488740671042585,7.960299086562372e-14,0.7178581518048652,0.42135593057207127
72,30.975481761567455,31.407847916312637,0.43236615474518203,1.3943450580762438,1.8267112128214966,0.43236615474525286,7.083222897108499e-14,1.5827514797001783,1.3972923089425582
73,31.407847916312637,31.831567518065093,0.42371960175245604,0.5874895803408045,1.011209182093403,0.4237196017525986,1.425526363618701e-13,0.8546904140380605,0.5919841093691595
74,31.831567518065093,32.24026905985627,0.40870154179117435,0.6311121504999377,1.0398136922913548,0.40870154179141704,2.426947531830592e-13,0.8712920607437056,0.6354087966921108
75,32.24026905985627,32.635550398829025,0.3952813389727581,0.8000700423315479,1.195351381304222,0.39528133897267415,8.393286066166183e-14,1.0841035676703399,0.8042108871092617
76,32.635550398829025,33.01243747332745,0.37688707449842695,0.3477843594575347,0.7246714339562417,0.37688707449870695,2.799982468104645e-13,0.6720740868385136,0.35811909403655845
77,33.01243747332745,33.378783588494244,0.3663461151667917,0.6727225289648118,1.0390686441317505,0.3663461151669387,1.4699352846037073e-13,0.9476841490546164,0.6771988867198431
78,33.378783588494244,33.725327402085476,0.3465438135912322,-0.052467698966083276,0.2940761146250863,0.3465438135911696,6.261657858885883e-14,0.28836625935245763,0.11461707368701034
79,33.725327402085476,34.05284953226292,0.32752213017744225,0.11691394421499268,0.4444360743924442,0.3275221301774515,9.270362255620057e-15,0.35311937872354093,0.1428002000333531
80,34.05284953226292,34.36231972570447,0.30947019344154825,-0.4530937660769254,-0.1436235726352169,0.3094701934417085,1.6026069360464135e-13,0.5814022821600204,0.45943619096020855
81,34.36231972570447,34.654314272800065,0.291994547095598,0.21577050085095095,0.5077650479465112,0.2919945470955603,3.774758283725532e-14,0.4527403819471658,0.23128907198865034
82,34.654314272800065,34.92698433648994,0.2726700636898727,1.080210559764481,1.3528806234544606,0.2726700636899795,1.0680345496894006e-13,1.2324471319922239,1.0828401640953598
83,34.92698433648994,35.179767812856575,0.25278347636663767,-0.42436227548668626,-0.17157879911990231,0.25278347636678394,1.4627188349436437e-13,0.5708653893727842,0.43745041164242443
84,35.179767812856575,35.413631835754906,0.23386402289833086,-1.2353003367100754,-1.0014363138116262,0.2338640228984492,1.1834977442504169e-13,1.3861378778760312,1.2387590008650873
85,35.413631835754906,35.631933692837194,0.2183018570822881,-1.7913143245615615,-1.573012467479315,0.2183018570822466,4.1522341120980855e-14,1.9564572804964584,1.7935458044406856
86,35.631933692837194,35.837494024575335,0.20556033173814114,-0.3027523718829599,-0.09719204014497626,0.20556033173798363,1.5751289161869408e-13,0.4464925856200139,0.315473983425104
87,35.837494024575335,36.03276804714268,0.1952740225673466,-0.270006647765058,-0.07473262519755122,0.19527402256750678,1.6017742687779446e-13,0.4577967967969627,0.28107699602875047
88,36.03276804714268,36.211732849971725,0.17896480282904292,-0.16407605380946677,0.014888749019592874,0.17896480282905963,1.6708856520608606e-14,0.2545043879824007,0.17728777607157012
89,36.211732849971725,36.38180248658709,0.17006963661536645,-0.21345199595265285,-0.043382359337401775,0.17006963661525107,1.153799278341694e-13,0.35158027764627064,0.22594619215352318
90,36.38180248658709,36.54276934036574,0.16096685377864617,-0.1209803350681824,0.03998651871082167,0.16096685377900408,3.5790814756353484e-13,0.2557407360608295,0.14703103040569526
91,36.54276934036574,36.69533657043052,0.15256723006478268,0.4138173139985497,0.5663845440634104,0.15256723006486073,7.80486786311485e-14,0.6195261450891465,0.4227440306849451
92,36.69533657043052,36.83524145578062,0.1399048853500986,0.785550226855996,0.9254551122061186,0.1399048853501227,2.4091839634365897e-14,0.9587547691018372,0.7894467041645136
93,36.83524145578062,36.967656058139404,0.13241460235878577,-0.07876048590028972,0.05365411645860389,0.13241460235889363,1.0785816684233396e-13,0.23724343212185062,0.1229562279223611
94,36.967656058139404,37.09162031394069,0.12396425580128323,-1.258311706715027,-1.1343474509138205,0.1239642558012064,7.682743330406083e-14,1.3921653426267326,1.2612215245838334
95,37.09162031394069,37.21137636875196,0.11975605481126905,-0.2132178666013047,-0.09346181178998825,0.11975605481131646,4.7406523151494184e-14,0.38339017201498393,0.23331581246845762
96,37.21137636875196,37.32237944109647,0.11100307234451634,0.4053190348057285,0.5163221071501997,0.11100307234447115,4.518607710224387e-14,0.5531246695092804,0.41464902324531927
97,37.32237944109647,37.42722501454645,0.10484557344997825,0.10045620901792063,0.20530178246783592,0.1048455734499153,6.294964549624638e-14,0.3242557954644738,0.12470179066410814
98,37.42722501454645,37.527305781029554,0.10008076648310293,0.42048754391962007,0.5205683104029017,0.10008076648328168,1.787459069646502e-13,0.630237750462669,0.43000482595326517
99,37.527305781029554,37.619160872027436,0.09185509099788192,0.14924341359028404,0.24109850458842058,0.09185509099813655,2.5462965069777965e-13,0.3229840021829773,0.17558837379474607
