iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
0,0.05689596712301255,0.05931877160478326,0.0024228044817707073,0.14917110779907788,0.15159391228084848,0.0024228044817705963,1.1102230246251565e-16,0.5115592612705877,0.2140836304764648
1,0.05931877160478326,0.06167755922198134,0.0023587876171980854,0.06294052169400675,0.0652993093112049,0.002358787617198141,5.551115123125783e-17,0.336407319302492,0.14387557239442378
2,0.06167755922198134,0.06405972765439338,0.0023821684324120407,0.11857425418694342,0.12095642261935542,0.002382168432411999,4.163336342344337e-17,0.43715826208528763,0.1611300406748944
3,0.06405972765439338,0.06649770515052916,0.002437977496135779,0.010808378949304198,0.0132463564454399,0.002437977496135701,7.806255641895632e-17,0.3118421116232942,0.1333532740883299
4,0.06649770515052916,0.06901797739446125,0.002520272243932087,0.0919867789502194,0.09450705119415176,0.0025202722439323644,2.7755575615628914e-16,0.40081883730509893,0.14867790316076776
5,0.06901797739446125,0.07166179997301755,0.002643822578556304,-0.15472644058282525,-0.1520826180042691,0.0026438225785561653,1.3877787807814457e-16,0.41483460062551886,0.18611985593960045
6,0.07166179997301755,0.0744023212382568,0.002740521265239243,0.1582269725055909,0.16096749377083022,0.0027405212652393263,8.326672684688674e-17,0.47097414568904056,0.1960499592429706
7,0.0744023212382568,0.07727440526088923,0.0028720840226324346,-0.03842518670081646,-0.03555310267818389,0.0028720840226325733,1.3877787807814457e-16,0.26667278921606363,0.10188580847373316
8,0.07727440526088923,0.0802721592518374,0.0029977539909481626,0.04318486112044649,0.04618261511139469,0.0029977539909481973,3.469446951953614e-17,0.40790361082333476,0.11382154668230964
9,0.0802721592518374,0.08343120961330656,0.0031590503614691706,0.09029606929478362,0.09345511965625275,0.003159050361469129,4.163336342344337e-17,0.4157302141165472,0.133168061166925
10,0.08343120961330656,0.08674978827633414,0.00331857866302758,0.03373051458879432,0.03704909325182185,0.0033185786630275313,4.85722573273506e-17,0.2956744403499437,0.10692669856818754
11,0.08674978827633414,0.09024056950599187,0.0034907812296577218,-0.021365679606846683,-0.017874898377188857,0.003490781229657826,1.0408340855860843e-16,0.2696187668571426,0.08928104838147478
12,0.09024056950599187,0.09390559533644094,0.003665025830449073,-0.007103857245086706,-0.003438831414637706,0.003665025830449,7.28583859910259e-17,0.27586311221670395,0.10126283827248028
13,0.09390559533644094,0.09775531678768086,0.003849721451239921,-0.16575358030818776,-0.1619038588569478,0.0038497214512399625,4.163336342344337e-17,0.3878599734875967,0.18623847101990224
14,0.09775531678768086,0.10177499279410174,0.0040196760064208775,0.1838778403443771,0.1878975163507981,0.004019676006421002,1.249000902703301e-16,0.39753736050902466,0.20856107813554736
15,0.10177499279410174,0.10599958383308089,0.004224591038979153,-0.006396835318870697,-0.0021722442798915395,0.004224591038979158,5.204170427930421e-18,0.26876568789219624,0.08745737193669044
16,0.10599958383308089,0.11045173135129321,0.004452147518212324,0.2903461451241031,0.29479829264231544,0.004452147518212324,0.0,0.4908924618346544,0.30355691670762436
17,0.11045173135129321,0.11512072615279303,0.004668994801499821,-0.09779817989261769,-0.0931291850911179,0.004668994801499793,2.7755575615628914e-17,0.3052561135640236,0.130480367453217
18,0.11512072615279303,0.12004272885410834,0.004922002701315306,-0.08962593699560548,-0.08470393429429024,0.004922002701315237,6.938893903907228e-17,0.29647882198515385,0.1251258946979034
19,0.12004272885410834,0.1252197999455038,0.005177071091395466,0.004107896032158956,0.009284967123554543,0.005177071091395587,1.214306433183765e-16,0.20674192627029514,0.07557567543531758
20,0.1252197999455038,0.13063072435542233,0.005410924409918527,0.07032639617306446,0.07573732058298305,0.005410924409918583,5.551115123125783e-17,0.25778115624714043,0.10807417129372628
21,0.13063072435542233,0.13629972887208763,0.005669004516665299,-0.09681123248666301,-0.09114222796999769,0.005669004516665327,2.7755575615628914e-17,0.3318851530952854,0.14378456451532712
22,0.13629972887208763,0.1422470920144235,0.005947363142335876,-0.05371364183740612,-0.047766278695070254,0.0059473631423358694,6.938893903907228e-18,0.260867288706622,0.10279899408503754
23,0.1422470920144235,0.14847863861552152,0.006231546601098009,-0.20835620056533913,-0.20212465396424112,0.006231546601098009,0.0,0.5095446414001117,0.22728451324448684
24,0.14847863861552152,0.15504597535770587,0.006567336742184349,-0.1555201749705552,-0.14895283822837085,0.006567336742184349,0.0,0.41607965627286125,0.17941125905615266
25,0.15504597535770587,0.16193851996922753,0.006892544611521667,0.20553406866353613,0.21242661327505794,0.006892544611521806,1.3877787807814457e-16,0.465871209843865,0.22736385331470105
26,0.16193851996922753,0.16916018145460782,0.007221661485380282,-0.0164942763703933,-0.009272614885013094,0.007221661485380207,7.45931094670027e-17,0.22570885548936528,0.10037164116857007
27,0.16916018145460782,0.17672499581061818,0.007564814356010363,-0.00830155097170121,-0.0007367366156909359,0.007564814356010275,8.847089727481716e-17,0.25569505112512414,0.08047413529725633
28,0.17672499581061818,0.18467681531990193,0.007951819509283753,-0.0598311654135254,-0.05187934590424172,0.007951819509283684,6.938893903907228e-17,0.34056304939868653,0.11231889913541582
29,0.18467681531990193,0.19296414288775085,0.008287327567848918,0.16065076849269927,0.16893809606054813,0.008287327567848862,5.551115123125783e-17,0.4216569993206623,0.181674712291554
30,0.19296414288775085,0.20163640900999213,0.008672266122241284,0.21600489571657053,0.22467716183881167,0.008672266122241146,1.3877787807814457e-16,0.37638373737283737,0.23103074775607746
31,0.20163640900999213,0.21066451522528024,0.0090281062152881,-0.15095873296242301,-0.1419306267471349,0.0090281062152881,0.0,0.31261986396917557,0.1721503941596358
32,0.21066451522528024,0.22008396401680141,0.009419448791521179,-0.022228249754343954,-0.012808800962822723,0.009419448791521231,5.204170427930421e-17,0.19961086853281554,0.08643036524353202
33,0.22008396401680141,0.2300105125529459,0.009926548536144497,0.1638840375412728,0.1738105860774173,0.009926548536144525,2.7755575615628914e-17,0.3845870509106413,0.1816188160254266
34,0.2300105125529459,0.24038647094871743,0.010375958395771517,0.021861428226367607,0.03223738662213914,0.010375958395771531,1.3877787807814457e-17,0.1984078764191666,0.08432164470224736
35,0.24038647094871743,0.2511730528267525,0.010786581878035079,-0.07465156030943723,-0.06386497843140183,0.010786581878035398,3.191891195797325e-16,0.23855317807675555,0.10693643777895716
36,0.2511730528267525,0.2622690468788321,0.011095994052079616,0.09970046465515214,0.11079645870723183,0.011095994052079686,6.938893903907228e-17,0.25013400415989817,0.12553057666084094
37,0.2622690468788321,0.27383328934169926,0.011564242462867136,-0.09352036470135794,-0.08195612223849098,0.011564242462866955,1.8041124150158794e-16,0.28118579754100914,0.11954621563067981
38,0.27383328934169926,0.2858482581089184,0.012014968767219136,0.054050515790866616,0.06606548455808577,0.01201496876721915,1.3877787807814457e-17,0.2938539772088087,0.0825973968896713
39,0.2858482581089184,0.29836942998732907,0.012521171878410675,-0.024664823880565512,-0.012143652002154894,0.012521171878410618,5.724587470723463e-17,0.21975558495416425,0.0810415883717528
40,0.29836942998732907,0.31147196160630714,0.013102531618978064,0.16903552451909987,0.1821380561380779,0.013102531618978036,2.7755575615628914e-17,0.4245624298065959,0.19192305979672164
41,0.31147196160630714,0.32519450443160863,0.013722542825301498,-0.029949924857342436,-0.01622738203204088,0.013722542825301557,5.898059818321144e-17,0.22255490048972182,0.08168384525571461
42,0.32519450443160863,0.33950600373057305,0.014311499298964414,-0.0014439623633664689,0.012867536935598087,0.014311499298964556,1.4224732503009818e-16,0.20013976124610738,0.07192437484514207
43,0.33950600373057305,0.3543617709010096,0.014855767170436573,-0.029805914657547783,-0.014950147487110972,0.014855767170436811,2.3765711620882257e-16,0.26884106611999836,0.10455787199426032
44,0.3543617709010096,0.36978960657174015,0.015427835670730528,-0.0834228622325508,-0.06799502656182006,0.015427835670730736,2.0816681711721685e-16,0.2687915462417185,0.12719613197365398
45,0.36978960657174015,0.38577481015399756,0.015985203582257412,-0.008188534964264693,0.007796668617992903,0.015985203582257596,1.8388068845354155e-16,0.19786205268348017,0.07980263129411612
46,0.38577481015399756,0.40241525624295416,0.016640446088956595,0.12474943729048321,0.14138988337943995,0.016640446088956734,1.3877787807814457e-16,0.32306865187753864,0.14590624369597666
47,0.40241525624295416,0.41972940643201617,0.017314150189062016,-0.022218383796292374,-0.004904233607230297,0.017314150189062075,5.898059818321144e-17,0.21828051206501597,0.08169759621873066
48,0.41972940643201617,0.43761388896481485,0.017884482532798673,-0.07229717144626158,-0.05441268891346297,0.017884482532798604,6.938893903907228e-17,0.26637946366542975,0.12552232906454694
49,0.43761388896481485,0.4562019621912603,0.018588073226445456,-0.08370602028927415,-0.06511794706282856,0.018588073226445595,1.3877787807814457e-16,0.30068628188668856,0.10938178177666075
50,0.4562019621912603,0.47548284650919664,0.019280884317936342,-0.11348542338644818,-0.09420453906851196,0.019280884317936217,1.249000902703301e-16,0.37479328568663006,0.14226590765358668
51,0.47548284650919664,0.49550399460226496,0.02002114809306832,-0.04263554995041635,-0.0226144018573483,0.020021148093068052,2.671474153004283e-16,0.23142634073473412,0.08184266851556508
52,0.49550399460226496,0.5162871079614164,0.02078311335915145,-0.03871375925278092,-0.01793064589362957,0.02078311335915135,1.0061396160665481e-16,0.2201987589587035,0.08196240621777262
53,0.5162871079614164,0.5378560364509372,0.021568928489520744,0.034851451995946636,0.05642038048546726,0.021568928489520627,1.1796119636642288e-16,0.2206617772846884,0.08207516456143
54,0.5378560364509372,0.5602301402368984,0.022374103785961275,-0.04713457671158039,-0.02476047292561938,0.02237410378596101,2.636779683484747e-16,0.21344240421170124,0.09323085090687654
55,0.5602301402368984,0.5831515530596757,0.022921412822777265,-0.24212383861863696,-0.21920242579585916,0.022921412822777792,5.273559366969494e-16,0.4226781982146231,0.2579630843353218
56,0.5831515530596757,0.6069144287688921,0.023762875709216424,0.02773676783612833,0.051499643545344746,0.023762875709216418,6.938893903907228e-18,0.30062311586755286,0.10322587235895302
57,0.6069144287688921,0.6313095289775899,0.02439510020869773,0.15357569146037875,0.1779707916690766,0.02439510020869784,1.1102230246251565e-16,0.40879719117531055,0.17456625085990563
58,0.6313095289775899,0.6566716018141666,0.025362072836576766,-0.013815094457959587,0.011546978378617118,0.025362072836576703,6.245004513516506e-17,0.2515983870158959,0.08303515916317968
