iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
20,-0.23552867293523666,-0.2304161762827797,0.0051124966524569715,-0.10599844248549123,-0.10088594583303431,0.005112496652456916,5.551115123125783e-17,0.3070960989596739,0.1310237495996687
21,-0.2304161762827797,-0.22498772923259747,0.005428447050182222,0.0732916944592936,0.07872014150947576,0.005428447050182167,5.551115123125783e-17,0.28534952236739414,0.11052332787709089
22,-0.22498772923259747,-0.2192631561203528,0.005724573112244669,-0.021184285999114927,-0.015459712886870118,0.005724573112244809,1.4051260155412137e-16,0.1819290574694047,0.07725290771242957
23,-0.2192631561203528,-0.21325794492894518,0.006005211191407622,0.10865274164717237,0.11465795283857971,0.006005211191407345,2.7755575615628914e-16,0.31811434948999084,0.1438228055679252
24,-0.21325794492894518,-0.20695631137889497,0.006301633550050201,0.15477010338055236,0.16107173693060267,0.006301633550050312,1.1102230246251565e-16,0.35090803629562756,0.17532323881416587
25,-0.20695631137889497,-0.20032967011260072,0.006626641266294253,0.09394967152663819,0.1005763127929325,0.006626641266294309,5.551115123125783e-17,0.3423804659619346,0.13479792144824668
26,-0.20032967011260072,-0.19340802131440005,0.006921648798200675,0.03181911311063712,0.03874076190883773,0.006921648798200612,6.245004513516506e-17,0.30279467235856394,0.0899548337686532
27,-0.19340802131440005,-0.1861906162308072,0.007217405083592837,0.09863232918330023,0.10584973426689319,0.007217405083592962,1.249000902703301e-16,0.41804088524497424,0.13493187164605297
28,-0.1861906162308072,-0.17864368842512116,0.0075469278056860545,0.14822974008661607,0.15577666789230207,0.007546927805685999,5.551115123125783e-17,0.3915979664981588,0.17488541187740722
29,-0.17864368842512116,-0.1707633259529835,0.007880362472137664,-0.11027351156755097,-0.10239314909541336,0.007880362472137609,5.551115123125783e-17,0.3449557814991169,0.1471067483510214
30,-0.1707633259529835,-0.16250394260140585,0.008259383351577637,-0.12311287240573487,-0.11485348905415724,0.008259383351577637,0.0,0.34467000275153026,0.15189687544637978
31,-0.16250394260140585,-0.15388210396783122,0.00862183863357463,0.05903165026239601,0.0676534888959707,0.008621838633574685,5.551115123125783e-17,0.2535319015020906,0.09642304732147282
32,-0.15388210396783122,-0.1449063764136605,0.008975727554170726,-0.03848638620844738,-0.029510658654276607,0.008975727554170775,4.85722573273506e-17,0.31996453660940366,0.09860930697526629
33,-0.1449063764136605,-0.13555761763806567,0.009348758775594823,0.15731757537495866,0.16666633415055335,0.009348758775594684,1.3877787807814457e-16,0.3563391528694947,0.18088805082417095
34,-0.13555761763806567,-0.12582676958969907,0.009730848048366603,-0.09922275779050888,-0.08949190974214213,0.009730848048366741,1.3877787807814457e-16,0.2738324400204032,0.13351990940060057
35,-0.12582676958969907,-0.11562847697288509,0.010198292616813986,-0.06973900626450424,-0.05954071364769037,0.010198292616813875,1.1102230246251565e-16,0.2644541076179511,0.10529802161980556
36,-0.11562847697288509,-0.10499315617464261,0.010635320798242476,-0.10179736720394122,-0.09116204640569879,0.010635320798242434,4.163336342344337e-17,0.34598764215070643,0.13156373403552563
37,-0.10499315617464261,-0.0938482566618194,0.011144899512823214,0.15220603106452374,0.16335093057734704,0.011144899512823297,8.326672684688674e-17,0.3227419941304088,0.16788019507082466
38,-0.0938482566618194,-0.08221950208657633,0.011628754575243067,0.08797508739537363,0.09960384197061666,0.011628754575243025,4.163336342344337e-17,0.3349145069516135,0.12728051469846083
39,-0.08221950208657633,-0.07003192852931364,0.012187573557262688,-0.060890828184841456,-0.04870325462757875,0.012187573557262708,2.0816681711721685e-17,0.2833767967778097,0.09035470793529606
40,-0.07003192852931364,-0.05735375656197925,0.012678171967334395,0.11460394905083546,0.12728212101816985,0.012678171967334395,0.0,0.31563346378214396,0.13440760631692855
41,-0.05735375656197925,-0.044200109648766354,0.013153646913212892,-0.07298461095754669,-0.05983096404433372,0.013153646913212969,7.632783294297951e-17,0.28838742849054383,0.11234196811130924
42,-0.044200109648766354,-0.030526248054784773,0.013673861593981582,0.03907741701205598,0.05275127860603749,0.013673861593981512,6.938893903907228e-17,0.2463475065554358,0.08419407097103554
43,-0.030526248054784773,-0.016466556058033936,0.014059691996750837,0.02146280296382396,0.03552249496057473,0.014059691996750771,6.591949208711867e-17,0.2279675665754985,0.08952177452377473
44,-0.016466556058033936,-0.0019157181899924578,0.014550837868041478,-0.08887368174258303,-0.07432284387454155,0.014550837868041483,5.204170427930421e-18,0.21563977571654017,0.1115008858519507
45,-0.0019157181899924578,0.013282942818155646,0.015198661008148104,-0.06218950726310022,-0.046990846254952055,0.015198661008148165,6.071532165918825e-17,0.2641965767955428,0.10206099254432635
46,0.013282942818155646,0.029105248956838976,0.01582230613868333,0.02978846416194378,0.045610770300627115,0.015822306138683337,6.938893903907228e-18,0.2303171751126071,0.08761226593645954
47,0.029105248956838976,0.04557975739005696,0.01647450843321798,-0.15263222093257378,-0.1361577124993559,0.016474508433217877,1.0408340855860843e-16,0.3895063061760745,0.17651358164325778
48,0.04557975739005696,0.06265298995201887,0.017073232561961915,0.32683005736323745,0.34390328992519925,0.017073232561961804,1.1102230246251565e-16,0.5420548361050103,0.3375077084746788
49,0.06265298995201887,0.08029720103363447,0.017644211081615596,0.19089354474924916,0.20853775583086487,0.017644211081615707,1.1102230246251565e-16,0.3698612064716245,0.2041076337131217
50,0.08029720103363447,0.09858484972748813,0.01828764869385366,-0.07889654510804744,-0.06060889641419375,0.018287648693853693,3.469446951953614e-17,0.29934763595614666,0.13680320776105534
51,0.09858484972748813,0.1173510343157845,0.018766184588296375,-0.3070569405918624,-0.2882907560035659,0.018766184588296486,1.1102230246251565e-16,0.5829715797165547,0.33220884203155665
52,0.1173510343157845,0.13670361729949607,0.019352582983711564,0.037556947356047615,0.056909530339759304,0.01935258298371169,1.249000902703301e-16,0.2657161976772257,0.08463381785595793
53,0.13670361729949607,0.156656749771308,0.019953132471811935,-0.055742489061379935,-0.035789356589568055,0.01995313247181188,5.551115123125783e-17,0.3320032072610446,0.10002401937873784
54,0.156656749771308,0.17735633192631728,0.020699582155009277,0.16258603511155195,0.18328561726656126,0.020699582155009305,2.7755575615628914e-17,0.38579106133920527,0.18367075758712564
55,0.17735633192631728,0.1986232290832952,0.02126689715697791,0.17465858312487914,0.1959254802818571,0.021266897156977965,5.551115123125783e-17,0.3267156867328489,0.19388197228431756
56,0.1986232290832952,0.22057501791348635,0.021951788830191166,0.0352386482950344,0.05719043712522563,0.021951788830191235,6.938893903907228e-17,0.25497016449935966,0.08590336931879869
57,0.22057501791348635,0.2432899392498909,0.022714921336404542,-0.020888987098462403,0.0018259342379422718,0.022714921336404674,1.3183898417423734e-16,0.2565224604505698,0.08898710040183318
58,0.2432899392498909,0.26666467134175686,0.02337473209186597,0.10747961221038321,0.1308543443022491,0.023374732091865885,8.326672684688674e-17,0.40505253973314786,0.12962416459105036
59,0.26666467134175686,0.2907327448575858,0.024068073515828958,0.03371426465430627,0.05778233817013516,0.02406807351582889,6.938893903907228e-17,0.2646795863151537,0.09566166534193854
60,0.2907327448575858,0.3153803456667734,0.024647600809187598,0.03529997543423513,0.05994757624342266,0.024647600809187528,6.938893903907228e-17,0.2667116620222092,0.08579672472193034
61,0.3153803456667734,0.340599745119666,0.025219399452892588,-0.008296494066024396,0.016922905386868463,0.02521939945289286,2.706168622523819e-16,0.2374747862069641,0.0829195187001605
62,0.340599745119666,0.36630512969595413,0.025705384576288126,-0.024503641281067134,0.0012017432952209953,0.02570538457628813,3.469446951953614e-18,0.1948450712356125,0.07955821137937588
63,0.36630512969595413,0.3925095413380853,0.026204411642131165,0.06482481913435306,0.0910292307764842,0.026204411642131137,2.7755575615628914e-17,0.26454697940767835,0.10155735739916358
64,0.3925095413380853,0.4194165696087975,0.026907028270712174,-0.0514537380274766,-0.024546709756764127,0.026907028270712476,3.0184188481996443e-16,0.28188424745656837,0.10922466797678446
65,0.4194165696087975,0.44687543773366245,0.027458868124864977,-0.1487899333889846,-0.12133106526411956,0.027458868124865046,6.938893903907228e-17,0.28782327598178953,0.16954483327528425
66,0.44687543773366245,0.4748483319083948,0.027972894174732366,-0.13332835149444533,-0.10535545731971288,0.02797289417473245,8.326672684688674e-17,0.34090276869943714,0.14923408875750738
67,0.4748483319083948,0.5032862408497606,0.028437908941365775,0.01573871346346778,0.044176622404833485,0.028437908941365705,6.938893903907228e-17,0.18858527667007988,0.06757314593073407
68,0.5032862408497606,0.5324054231734738,0.029119182323713244,-0.19247166405513394,-0.16335248173142067,0.029119182323713272,2.7755575615628914e-17,0.42176515226699,0.21198558200605316
69,0.5324054231734738,0.5622543341343992,0.029848910960925346,0.13299214170386797,0.16284105266479326,0.02984891096092529,5.551115123125783e-17,0.44421228509989963,0.17213158886066182
70,0.5622543341343992,0.5928568024474241,0.030602468313024933,-0.09553422973456305,-0.0649317614215378,0.030602468313025252,3.191891195797325e-16,0.28893784361488506,0.12396907490280282
71,0.5928568024474241,0.6242386825473233,0.03138188009989917,-0.27685930737694275,-0.24547742727704355,0.0313818800998992,2.7755575615628914e-17,0.44263847321542027,0.2885578486519739
72,0.6242386825473233,0.6563228567993822,0.032084174252058895,-0.10329965759560478,-0.07121548334354619,0.03208417425205859,3.0531133177191805e-16,0.3390687958982466,0.12609924535376263
73,0.6563228567993822,0.6890656709492875,0.03274281414990532,0.21530835768688417,0.2480511718367898,0.032742814149905625,3.0531133177191805e-16,0.38204435470504494,0.22815237692849558
74,0.6890656709492875,0.722329930983577,0.033264260034289506,0.09542737756238484,0.12869163759667418,0.03326426003428934,1.6653345369377348e-16,0.27661670065647215,0.11787097987154857
75,0.722329930983577,0.7563333314415293,0.03400340045795225,0.10310267627853908,0.13710607673649136,0.034003400457952276,2.7755575615628914e-17,0.2863827939249521,0.12536969088365557
76,0.7563333314415293,0.7911235711345678,0.034790239693038516,-0.06601618406919374,-0.031225944376155158,0.034790239693038585,6.938893903907228e-17,0.3388541462766633,0.11101859451738526
77,0.7911235711345678,0.8265830501505249,0.03545947901595714,-0.08332936602698215,-0.04786988701102475,0.035459479015957404,2.636779683484747e-16,0.2771163348324111,0.11691110934249085
78,0.8265830501505249,0.8626434474301167,0.03606039727959176,-0.07640607798834509,-0.04034568070875347,0.03606039727959162,1.3877787807814457e-16,0.29245301687020575,0.10997902113557291
79,0.8626434474301167,0.8995215912982315,0.03687814386811483,0.12226572797425239,0.159143871842367,0.03687814386811461,2.220446049250313e-16,0.36151251865697565,0.14215918163307206
80,0.8995215912982315,0.937208028342522,0.03768643704429053,-0.1677958030086517,-0.13010936596436118,0.03768643704429053,0.0,0.3611916173430234,0.18219021657648804
81,0.937208028342522,0.9758401140477574,0.03863208570523535,0.15041328623885597,0.18904537194409132,0.03863208570523535,0.0,0.45342301061559365,0.1688353901014256
82,0.9758401140477574,1.0153924062993447,0.039552292251587295,-0.1709241988230431,-0.1313719065714561,0.03955229225158702,2.7755575615628914e-16,0.43133948012463974,0.1953309487899944
83,1.0153924062993447,1.0558766647287217,0.040484258429376974,0.1935467012604768,0.2340309596898541,0.04048425842937731,3.3306690738754696e-16,0.3921200074141251,0.20964704793408875
84,1.0558766647287217,1.0972440892708137,0.04136742454209208,-0.02913411901811691,0.012233305523974978,0.041367424542091885,1.942890293094024e-16,0.1846692481230151,0.07312504918806129
85,1.0972440892708137,1.1396217244906215,0.04237763521980775,0.02830844678623823,0.07068608200604552,0.042377635219807294,4.579669976578771e-16,0.2108012571173632,0.08455153871098153
86,1.1396217244906215,1.183176757097397,0.04355503260677551,-0.14972580818032344,-0.10617077557354772,0.04355503260677572,2.0816681711721685e-16,0.3985901087728303,0.16657836458958367
87,1.183176757097397,1.2277600644616236,0.044583307364226554,-0.07972933186202869,-0.035146024497801576,0.04458330736422711,5.551115123125783e-16,0.27716882736565707,0.11466028446678253
88,1.2277600644616236,1.2733907089028236,0.04563064444120002,0.038196513475273974,0.0838271579164748,0.045630644441200824,8.049116928532385e-16,0.2731276739528328,0.09409351721349363
89,1.2733907089028236,1.3196691271687266,0.046278418265903065,-0.1005723989177767,-0.05429398065187367,0.046278418265903024,4.163336342344337e-17,0.32486949310343527,0.13283102791154908
90,1.3196691271687266,1.3670000204666835,0.04733089329795681,-0.16855610331274895,-0.12122521001479236,0.04733089329795659,2.220446049250313e-16,0.4030950436999363,0.18703068738988257
91,1.3670000204666835,1.4154119324893386,0.04841191202265516,0.13218848117062265,0.1806003931932781,0.04841191202265546,3.0531133177191805e-16,0.3028784488585903,0.14699459834264642
92,1.4154119324893386,1.4648390746033177,0.04942714211397914,0.12003401024496863,0.16946115235894788,0.04942714211397925,1.1102230246251565e-16,0.37954356432009284,0.15145547747031177
93,1.4648390746033177,1.5152679083410456,0.050428833737727885,0.3133038369296477,0.3637326706673757,0.050428833737727996,1.1102230246251565e-16,0.5330362145644607,0.32489540567393554
94,1.5152679083410456,1.5666672891172695,0.05139938077622386,-0.03428078186625694,0.017118598909967163,0.0513993807762241,2.42861286636753e-16,0.2301970588037363,0.08268207348470157
95,1.5666672891172695,1.6188303701837952,0.052163081066525674,0.10204244229748127,0.15420552336400709,0.05216308106652581,1.3877787807814457e-16,0.30035805445091346,0.1254693920237042
96,1.6188303701837952,1.6713457738622624,0.05251540367846719,-0.09737737250724487,-0.044861968828778215,0.05251540367846666,5.273559366969494e-16,0.36034195457683915,0.1410140511292043
97,1.6713457738622624,1.7246902237475832,0.05334444988532083,0.3081883287630576,0.361532778648378,0.053344449885320444,3.885780586188048e-16,0.570777816172563,0.3185879025798234
98,1.7246902237475832,1.7790591736286734,0.0543689498810902,0.17771019989782766,0.2320791497789177,0.054368949881090034,1.6653345369377348e-16,0.4196213588356854,0.19249244701723126
99,1.7790591736286734,1.8339210156569443,0.054861842028270935,-0.09631121335925119,-0.041449371330980256,0.054861842028270935,0.0,0.3132175167325679,0.13722479344597768
