iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
0,-0.13721984070073606,-0.13523773029657715,0.00198211040415891,0.03779150863189923,0.039773619036058236,0.001982110404159007,9.71445146547012e-17,0.4582269026625709,0.16030968167983364
1,-0.13523773029657715,-0.13320875395422488,0.0020289763423522733,-0.12998950560642808,-0.1279605292640757,0.0020289763423523843,1.1102230246251565e-16,0.5541286712005362,0.17489118868553222
2,-0.13320875395422488,-0.13112491043311403,0.002083843521110851,0.23222911758946568,0.23431296111057648,0.0020838435211107953,5.551115123125783e-17,0.5424807065040829,0.2622135787712236
3,-0.13112491043311403,-0.12898583363045724,0.002139076802656792,0.34713913127753093,0.34927820808018784,0.002139076802656903,1.1102230246251565e-16,0.6984181129443672,0.3736155240985316
4,-0.12898583363045724,-0.12678685727543504,0.0021989763550221975,-0.06335606144336303,-0.06115708508834091,0.002198976355022121,7.632783294297951e-17,0.37241676319902806,0.14048600079212895
5,-0.12678685727543504,-0.12445254371066855,0.002334313564766488,0.04302035222688849,0.04535466579165504,0.0023343135647665506,6.245004513516506e-17,0.29289987063542644,0.10029812910250348
6,-0.12445254371066855,-0.12201552254181977,0.0024370211688487797,0.12718060388198776,0.12961762505083643,0.0024370211688486687,1.1102230246251565e-16,0.3773307760806964,0.1613843593218566
7,-0.12201552254181977,-0.11944996542738034,0.0025655571144394262,0.2038525805875038,0.20641813770194326,0.002565557114439454,2.7755575615628914e-17,0.44425911708407056,0.2265588761667532
8,-0.11944996542738034,-0.11677927226384797,0.00267069316353237,-0.015537307223754293,-0.012866614060221994,0.002670693163532299,7.112366251504909e-17,0.2615965470677657,0.09582915120856426
9,-0.11677927226384797,-0.11396888619059387,0.002810386073254109,-0.06492011583151923,-0.062109729758265196,0.002810386073254033,7.632783294297951e-17,0.2898110065040994,0.11644366430717278
10,-0.11396888619059387,-0.11099975887850991,0.002969127312083958,-0.05113085320339228,-0.04816172589130826,0.0029691273120840203,6.245004513516506e-17,0.3006237708482136,0.11609910830946567
11,-0.11099975887850991,-0.10788893136018005,0.0031108275183298617,-0.1467573497050161,-0.14364652218668625,0.0031108275183298617,0.0,0.3738187046019824,0.17810914901657288
12,-0.10788893136018005,-0.10461739582677926,0.003271535533400788,0.017415076309730743,0.02068661184313153,0.003271535533400788,0.0,0.2746979587742172,0.11603324750880115
13,-0.10461739582677926,-0.10119321048338915,0.0034241853433901043,-0.09725815921700648,-0.09383397387361647,0.003424185343390007,9.71445146547012e-17,0.3848220949678083,0.14737980455356778
14,-0.10119321048338915,-0.09759246499661067,0.003600745486778481,-0.018783795533154804,-0.015183050046376234,0.0036007454867785695,8.847089727481716e-17,0.22885684623382316,0.07947455643929807
15,-0.09759246499661067,-0.09382331476422724,0.003769150232383431,-0.007956077489412294,-0.004186927257028937,0.003769150232383357,7.37257477290143e-17,0.23936735286704675,0.08989121075857806
16,-0.09382331476422724,-0.08984384371305694,0.003979471051170302,-0.03598189234231132,-0.03200242129114096,0.003979471051170358,5.551115123125783e-17,0.257856220901806,0.09311506021808821
17,-0.08984384371305694,-0.08567932486759776,0.004164518845459181,-0.1828824720711016,-0.17871795322564232,0.004164518845459264,8.326672684688674e-17,0.4373279417569511,0.20701094011167787
18,-0.08567932486759776,-0.08129183720295313,0.0043874876646446265,0.10060477558006721,0.10499226324471171,0.004387487664644502,1.249000902703301e-16,0.3912378080597018,0.13494765269129871
19,-0.08129183720295313,-0.07666784746649136,0.0046239897364617755,0.1569692849662528,0.1615932747027145,0.00462398973646172,5.551115123125783e-17,0.35762341606329406,0.17813326898047924
20,-0.07666784746649136,-0.07179697286665113,0.00487087459984023,-0.037976806530390594,-0.03310593193055036,0.004870874599840237,6.938893903907228e-18,0.2556457414179293,0.09148211286900775
21,-0.07179697286665113,-0.0666735430258815,0.005123429840769633,-0.08082656168881011,-0.07570313184804044,0.005123429840769675,4.163336342344337e-17,0.27360749156907715,0.11314639150824685
