iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
0,0.7149866653963326,0.7228210734173826,0.007834408021049954,0.5540356506717725,0.5618700586928225,0.007834408021049954,0.0,1.0912216971523145,0.6040477263493231
1,0.7228210734173826,0.7305536839239822,0.00773261050659968,-0.03948199814481823,-0.03174938763821852,0.0077326105065997144,3.469446951953614e-17,0.23911340053772445,0.1230823207389208
2,0.7305536839239822,0.7384860134413307,0.007932329517348458,0.09396401552386224,0.10189634504121095,0.007932329517348707,2.498001805406602e-16,0.3403539210242921,0.11985463247146812
3,0.7384860134413307,0.7466648143094741,0.008178800868143377,0.1388756086313938,0.14705440949953644,0.008178800868142627,7.494005416219807e-16,0.3378232397320249,0.16493079582865325
4,0.7466648143094741,0.7551880908068027,0.008523276497328647,-0.014126629560928805,-0.0056033530635999276,0.008523276497328878,2.3071822230491534e-16,0.25153860340464496,0.10264540354025627
5,0.7551880908068027,0.7641200810898928,0.008931990283090108,0.09321567563896438,0.10214766592205476,0.008931990283090385,2.7755575615628914e-16,0.3502418421391865,0.13338746979470698
6,0.7641200810898928,0.7734096672951482,0.009289586205255329,-0.1495441859592782,-0.14025459975402246,0.009289586205255745,4.163336342344337e-16,0.3991592200343269,0.1821030543500691
7,0.7734096672951482,0.7832816645959672,0.009871997300819002,-0.024952238555321915,-0.015080241254502462,0.009871997300819453,4.510281037539698e-16,0.2855925506746161,0.11046854351061951
8,0.7832816645959672,0.7937159847725042,0.010434320176537004,-0.14608038147070446,-0.13564606129416723,0.010434320176537226,2.220446049250313e-16,0.3962634113634692,0.17435542904729598
9,0.7937159847725042,0.8047219373369058,0.011005952564401622,0.30756521502284784,0.3185711675872489,0.011005952564401067,5.551115123125783e-16,0.528406647631448,0.3196728647138573
10,0.8047219373369058,0.8163300160739647,0.011608078737058936,-0.3111264553769092,-0.29951837663985104,0.011608078737058158,7.771561172376096e-16,0.485897996266897,0.3258370680228163
11,0.8163300160739647,0.8285898301935855,0.012259814119620738,0.051584729873769164,0.06384454399339029,0.012259814119621126,3.885780586188048e-16,0.2956111191609081,0.10485504622044192
12,0.8285898301935855,0.841490777786155,0.012900947592569545,0.2823867818758923,0.295287729468461,0.012900947592568712,8.326672684688674e-16,0.5279296335514292,0.2999475993518644
13,0.841490777786155,0.8551809675675189,0.013690189781363937,0.22436106996078486,0.23805125974214886,0.013690189781363993,5.551115123125783e-17,0.4719934639661345,0.2425602791446069
14,0.8551809675675189,0.8696698576684438,0.014488890100924912,0.16824933860081492,0.18273822870173992,0.014488890100924995,8.326672684688674e-17,0.43556058654677265,0.19290154341644608
