iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
0,-0.6170783693977178,-0.6087050998267787,0.00837326957093909,-0.419835276990711,-0.41146200741977157,0.008373269570939423,3.3306690738754696e-16,0.9860416084019508,0.46226215286765804
1,-0.6087050998267787,-0.6003488735174756,0.008356226309303105,-0.08024395063156953,-0.07188772432226663,0.008356226309302897,2.0816681711721685e-16,0.39208047701100407,0.1317185162906478
2,-0.6003488735174756,-0.591814945971736,0.008533927545739561,-0.4000611361577171,-0.3915272086119773,0.008533927545739783,2.220446049250313e-16,0.6060966182409799,0.41016402964394916
3,-0.591814945971736,-0.5828796641907077,0.008935281781028315,0.1303778910700667,0.13931317285109535,0.008935281781028648,3.3306690738754696e-16,0.3175437545963613,0.1583045450818297
4,-0.5828796641907077,-0.5735548784998759,0.009324785690831838,0.002991314231755249,0.012316099922586941,0.009324785690831693,1.457167719820518e-16,0.2859799594501452,0.0858285613118353
5,-0.5735548784998759,-0.5636970988732484,0.009857779626627483,-0.21289301811908845,-0.20303523849246108,0.009857779626627372,1.1102230246251565e-16,0.45699308845015385,0.23788484422242942
6,-0.5636970988732484,-0.5533262884581546,0.0103708104150938,0.314836916394839,0.32520772680993293,0.010370810415093912,1.1102230246251565e-16,0.6084126519767558,0.3332035185967493
7,-0.5533262884581546,-0.5423589195417904,0.010967368916364184,-0.019577484448635052,-0.008610115532270417,0.010967368916364635,4.510281037539698e-16,0.35166701388388477,0.12881403523203178
8,-0.5423589195417904,-0.5307593906838952,0.01159952885789517,0.019708967971176605,0.03130849682907154,0.011599528857894933,2.3592239273284576e-16,0.23338309391101686,0.09294739997970297
9,-0.5307593906838952,-0.5185160988562938,0.012243291827601421,-0.06355723599722074,-0.051313944169619125,0.012243291827601616,1.942890293094024e-16,0.25765142148133047,0.10673463228322211
10,-0.5185160988562938,-0.5055766865698481,0.012939412286445684,0.29465903643581903,0.3075984487222642,0.012939412286445184,4.996003610813204e-16,0.6030843182573828,0.3063526252782773
11,-0.5055766865698481,-0.49192834560384785,0.01364834096600026,0.2473146900447225,0.2609630310107229,0.013648340966000372,1.1102230246251565e-16,0.5059882359417025,0.26551918606298447
12,-0.49192834560384785,-0.4775287734464698,0.014399572157378027,0.25218612087333764,0.2665856930307165,0.01439957215737886,8.326672684688674e-16,0.4840028925580973,0.26987543907479217
13,-0.4775287734464698,-0.46229787058220173,0.015230902864268092,0.271797012106613,0.28702791497088115,0.015230902864268148,5.551115123125783e-17,0.4434610424360647,0.28750463294329875
14,-0.46229787058220173,-0.44612068997633225,0.01617718060586948,-0.15233832741179432,-0.13616114680592506,0.016177180605869257,2.220446049250313e-16,0.4078257912813239,0.17304605841586274
15,-0.44612068997633225,-0.42907707140692497,0.01704361856940728,-0.3673086570383287,-0.3502650384689214,0.017043618569407337,5.551115123125783e-17,0.5477335116706346,0.3813890272888325
